rule,string,count
40103,1110010100111001,9
40104,0001010100111001,7
40105,1001010100111001,8
40106,0101010100111001,8
40107,1101010100111001,9
40108,0011010100111001,8
40109,1011010100111001,9
40110,0111010100111001,9
40111,1111010100111001,10
40112,0000110100111001,7
40113,1000110100111001,8
40114,0100110100111001,8
40115,1100110100111001,9
40116,0010110100111001,8
40117,1010110100111001,9
40118,0110110100111001,9
40119,1110110100111001,10
40120,0001110100111001,8
40121,1001110100111001,9
40122,0101110100111001,9
40123,1101110100111001,10
40124,0011110100111001,9
40125,1011110100111001,10
40126,0111110100111001,10
40127,1111110100111001,11
40128,0000001100111001,6
40129,1000001100111001,7
40130,0100001100111001,7
40131,1100001100111001,8
40132,0010001100111001,7
40133,1010001100111001,8
40134,0110001100111001,8
40135,1110001100111001,9
40136,0001001100111001,7
40137,1001001100111001,8
40138,0101001100111001,8
40139,1101001100111001,9
40140,0011001100111001,8
40141,1011001100111001,9
40142,0111001100111001,9
40143,1111001100111001,10
40144,0000101100111001,7
40145,1000101100111001,8
40146,0100101100111001,8
40147,1100101100111001,9
40148,0010101100111001,8
40149,1010101100111001,9
40150,0110101100111001,9
40151,1110101100111001,10
40152,0001101100111001,8
40153,1001101100111001,9
40154,0101101100111001,9
40155,1101101100111001,10
40156,0011101100111001,9
40157,1011101100111001,10
40158,0111101100111001,10
40159,1111101100111001,11
40160,0000011100111001,7
40161,1000011100111001,8
40162,0100011100111001,8
40163,1100011100111001,9
40164,0010011100111001,8
40165,1010011100111001,9
40166,0110011100111001,9
40167,1110011100111001,10
40168,0001011100111001,8
40169,1001011100111001,9
40170,0101011100111001,9
40171,1101011100111001,10
40172,0011011100111001,9
40173,1011011100111001,10
40174,0111011100111001,10
40175,1111011100111001,11
40176,0000111100111001,8
40177,1000111100111001,9
40178,0100111100111001,9
40179,1100111100111001,10
40180,0010111100111001,9
40181,1010111100111001,10
40182,0110111100111001,10
40183,1110111100111001,11
40184,0001111100111001,9
40185,1001111100111001,10
40186,0101111100111001,10
40187,1101111100111001,11
40188,0011111100111001,10
40189,1011111100111001,11
40190,0111111100111001,11
40191,1111111100111001,12
40192,0000000010111001,5
40193,1000000010111001,6
40194,0100000010111001,6
40195,1100000010111001,7
40196,0010000010111001,6
40197,1010000010111001,7
40198,0110000010111001,7
40199,1110000010111001,8
40200,0001000010111001,6
40201,1001000010111001,7
40202,0101000010111001,7
40203,1101000010111001,8
40204,0011000010111001,7
40205,1011000010111001,8
40206,0111000010111001,8
40207,1111000010111001,9
40208,0000100010111001,6
40209,1000100010111001,7
40210,0100100010111001,7
40211,1100100010111001,8
40212,0010100010111001,7
40213,1010100010111001,8
40214,0110100010111001,8
40215,1110100010111001,9
40216,0001100010111001,7
40217,1001100010111001,8
40218,0101100010111001,8
40219,1101100010111001,9
40220,0011100010111001,8
40221,1011100010111001,9
40222,0111100010111001,9
40223,1111100010111001,10
40224,0000010010111001,6
40225,1000010010111001,7
40226,0100010010111001,7
40227,1100010010111001,8
40228,0010010010111001,7
40229,1010010010111001,8
40230,0110010010111001,8
40231,1110010010111001,9
40232,0001010010111001,7
40233,1001010010111001,8
40234,0101010010111001,8
40235,1101010010111001,9
40236,0011010010111001,8
40237,1011010010111001,9
40238,0111010010111001,9
40239,1111010010111001,10
40240,0000110010111001,7
40241,1000110010111001,8
40242,0100110010111001,8
40243,1100110010111001,9
40244,0010110010111001,8
40245,1010110010111001,9
40246,0110110010111001,9
40247,1110110010111001,10
40248,0001110010111001,8
40249,1001110010111001,9
40250,0101110010111001,9
40251,1101110010111001,10
40252,0011110010111001,9
40253,1011110010111001,10
40254,0111110010111001,10
40255,1111110010111001,11
40256,0000001010111001,6
40257,1000001010111001,7
40258,0100001010111001,7
40259,1100001010111001,8
40260,0010001010111001,7
40261,1010001010111001,8
40262,0110001010111001,8
40263,1110001010111001,9
40264,0001001010111001,7
40265,1001001010111001,8
40266,0101001010111001,8
40267,1101001010111001,9
40268,0011001010111001,8
40269,1011001010111001,9
40270,0111001010111001,9
40271,1111001010111001,10
40272,0000101010111001,7
40273,1000101010111001,8
40274,0100101010111001,8
40275,1100101010111001,9
40276,0010101010111001,8
40277,1010101010111001,9
40278,0110101010111001,9
40279,1110101010111001,10
40280,0001101010111001,8
40281,1001101010111001,9
40282,0101101010111001,9
40283,1101101010111001,10
40284,0011101010111001,9
40285,1011101010111001,10
40286,0111101010111001,10
40287,1111101010111001,11
40288,0000011010111001,7
40289,1000011010111001,8
40290,0100011010111001,8
40291,1100011010111001,9
40292,0010011010111001,8
40293,1010011010111001,9
40294,0110011010111001,9
40295,1110011010111001,10
40296,0001011010111001,8
40297,1001011010111001,9
40298,0101011010111001,9
40299,1101011010111001,10
40300,0011011010111001,9
40301,1011011010111001,10
40302,0111011010111001,10
40303,1111011010111001,11
40304,0000111010111001,8
40305,1000111010111001,9
40306,0100111010111001,9
40307,1100111010111001,10
40308,0010111010111001,9
40309,1010111010111001,10
40310,0110111010111001,10
40311,1110111010111001,11
40312,0001111010111001,9
40313,1001111010111001,10
40314,0101111010111001,10
40315,1101111010111001,11
40316,0011111010111001,10
40317,1011111010111001,11
40318,0111111010111001,11
40319,1111111010111001,12
40320,0000000110111001,6
40321,1000000110111001,7
40322,0100000110111001,7
40323,1100000110111001,8
40324,0010000110111001,7
40325,1010000110111001,8
40326,0110000110111001,8
40327,1110000110111001,9
40328,0001000110111001,7
40329,1001000110111001,8
40330,0101000110111001,8
40331,1101000110111001,9
40332,0011000110111001,8
40333,1011000110111001,9
40334,0111000110111001,9
40335,1111000110111001,10
40336,0000100110111001,7
40337,1000100110111001,8
40338,0100100110111001,8
40339,1100100110111001,9
40340,0010100110111001,8
40341,1010100110111001,9
40342,0110100110111001,9
40343,1110100110111001,10
40344,0001100110111001,8
40345,1001100110111001,9
40346,0101100110111001,9
40347,1101100110111001,10
40348,0011100110111001,9
40349,1011100110111001,10
40350,0111100110111001,10
40351,1111100110111001,11
40352,0000010110111001,7
40353,1000010110111001,8
40354,0100010110111001,8
40355,1100010110111001,9
40356,0010010110111001,8
40357,1010010110111001,9
40358,0110010110111001,9
40359,1110010110111001,10
40360,0001010110111001,8
40361,1001010110111001,9
40362,0101010110111001,9
40363,1101010110111001,10
40364,0011010110111001,9
40365,1011010110111001,10
40366,0111010110111001,10
40367,1111010110111001,11
40368,0000110110111001,8
40369,1000110110111001,9
40370,0100110110111001,9
40371,1100110110111001,10
40372,0010110110111001,9
40373,1010110110111001,10
40374,0110110110111001,10
40375,1110110110111001,11
40376,0001110110111001,9
40377,1001110110111001,10
40378,0101110110111001,10
40379,1101110110111001,11
40380,0011110110111001,10
40381,1011110110111001,11
40382,0111110110111001,11
40383,1111110110111001,12
40384,0000001110111001,7
40385,1000001110111001,8
40386,0100001110111001,8
40387,1100001110111001,9
40388,0010001110111001,8
40389,1010001110111001,9
40390,0110001110111001,9
40391,1110001110111001,10
40392,0001001110111001,8
40393,1001001110111001,9
40394,0101001110111001,9
40395,1101001110111001,10
40396,0011001110111001,9
40397,1011001110111001,10
40398,0111001110111001,10
40399,1111001110111001,11
40400,0000101110111001,8
40401,1000101110111001,9
40402,0100101110111001,9
40403,1100101110111001,10
40404,0010101110111001,9
40405,1010101110111001,10
40406,0110101110111001,10
40407,1110101110111001,11
40408,0001101110111001,9
40409,1001101110111001,10
40410,0101101110111001,10
40411,1101101110111001,11
40412,0011101110111001,10
40413,1011101110111001,11
40414,0111101110111001,11
40415,1111101110111001,12
40416,0000011110111001,8
40417,1000011110111001,9
40418,0100011110111001,9
40419,1100011110111001,10
40420,0010011110111001,9
40421,1010011110111001,10
40422,0110011110111001,10
40423,1110011110111001,11
40424,0001011110111001,9
40425,1001011110111001,10
40426,0101011110111001,10
40427,1101011110111001,11
40428,0011011110111001,10
40429,1011011110111001,11
40430,0111011110111001,11
40431,1111011110111001,12
40432,0000111110111001,9
40433,1000111110111001,10
40434,0100111110111001,10
40435,1100111110111001,11
40436,0010111110111001,10
40437,1010111110111001,11
40438,0110111110111001,11
40439,1110111110111001,12
40440,0001111110111001,10
40441,1001111110111001,11
40442,0101111110111001,11
40443,1101111110111001,12
40444,0011111110111001,11
40445,1011111110111001,12
40446,0111111110111001,12
40447,1111111110111001,13
40448,0000000001111001,5
40449,1000000001111001,6
40450,0100000001111001,6
40451,1100000001111001,7
40452,0010000001111001,6
40453,1010000001111001,7
40454,0110000001111001,7
40455,1110000001111001,8
40456,0001000001111001,6
40457,1001000001111001,7
40458,0101000001111001,7
40459,1101000001111001,8
40460,0011000001111001,7
40461,1011000001111001,8
40462,0111000001111001,8
40463,1111000001111001,9
40464,0000100001111001,6
40465,1000100001111001,7
40466,0100100001111001,7
40467,1100100001111001,8
40468,0010100001111001,7
40469,1010100001111001,8
40470,0110100001111001,8
40471,1110100001111001,9
40472,0001100001111001,7
40473,1001100001111001,8
40474,0101100001111001,8
40475,1101100001111001,9
40476,0011100001111001,8
40477,1011100001111001,9
40478,0111100001111001,9
40479,1111100001111001,10
40480,0000010001111001,6
40481,1000010001111001,7
40482,0100010001111001,7
40483,1100010001111001,8
40484,0010010001111001,7
40485,1010010001111001,8
40486,0110010001111001,8
40487,1110010001111001,9
40488,0001010001111001,7
40489,1001010001111001,8
40490,0101010001111001,8
40491,1101010001111001,9
40492,0011010001111001,8
40493,1011010001111001,9
40494,0111010001111001,9
40495,1111010001111001,10
40496,0000110001111001,7
40497,1000110001111001,8
40498,0100110001111001,8
40499,1100110001111001,9
40500,0010110001111001,8
40501,1010110001111001,9
40502,0110110001111001,9
40503,1110110001111001,10
40504,0001110001111001,8
40505,1001110001111001,9
40506,0101110001111001,9
40507,1101110001111001,10
40508,0011110001111001,9
40509,1011110001111001,10
40510,0111110001111001,10
40511,1111110001111001,11
40512,0000001001111001,6
40513,1000001001111001,7
40514,0100001001111001,7
40515,1100001001111001,8
40516,0010001001111001,7
40517,1010001001111001,8
40518,0110001001111001,8
40519,1110001001111001,9
40520,0001001001111001,7
40521,1001001001111001,8
40522,0101001001111001,8
40523,1101001001111001,9
40524,0011001001111001,8
40525,1011001001111001,9
40526,0111001001111001,9
40527,1111001001111001,10
40528,0000101001111001,7
40529,1000101001111001,8
40530,0100101001111001,8
40531,1100101001111001,9
40532,0010101001111001,8
40533,1010101001111001,9
40534,0110101001111001,9
40535,1110101001111001,10
40536,0001101001111001,8
40537,1001101001111001,9
40538,0101101001111001,9
40539,1101101001111001,10
40540,0011101001111001,9
40541,1011101001111001,10
40542,0111101001111001,10
40543,1111101001111001,11
40544,0000011001111001,7
40545,1000011001111001,8
40546,0100011001111001,8
40547,1100011001111001,9
40548,0010011001111001,8
40549,1010011001111001,9
40550,0110011001111001,9
40551,1110011001111001,10
40552,0001011001111001,8
40553,1001011001111001,9
40554,0101011001111001,9
40555,1101011001111001,10
40556,0011011001111001,9
40557,1011011001111001,10
40558,0111011001111001,10
40559,1111011001111001,11
40560,0000111001111001,8
40561,1000111001111001,9
40562,0100111001111001,9
40563,1100111001111001,10
40564,0010111001111001,9
40565,1010111001111001,10
40566,0110111001111001,10
40567,1110111001111001,11
40568,0001111001111001,9
40569,1001111001111001,10
40570,0101111001111001,10
40571,1101111001111001,11
40572,0011111001111001,10
40573,1011111001111001,11
40574,0111111001111001,11
40575,1111111001111001,12
40576,0000000101111001,6
40577,1000000101111001,7
40578,0100000101111001,7
40579,1100000101111001,8
40580,0010000101111001,7
40581,1010000101111001,8
40582,0110000101111001,8
40583,1110000101111001,9
40584,0001000101111001,7
40585,1001000101111001,8
40586,0101000101111001,8
40587,1101000101111001,9
40588,0011000101111001,8
40589,1011000101111001,9
40590,0111000101111001,9
40591,1111000101111001,10
40592,0000100101111001,7
40593,1000100101111001,8
40594,0100100101111001,8
40595,1100100101111001,9
40596,0010100101111001,8
40597,1010100101111001,9
40598,0110100101111001,9
40599,1110100101111001,10
40600,0001100101111001,8
40601,1001100101111001,9
40602,0101100101111001,9
40603,1101100101111001,10
40604,0011100101111001,9
40605,1011100101111001,10
40606,0111100101111001,10
40607,1111100101111001,11
40608,0000010101111001,7
40609,1000010101111001,8
40610,0100010101111001,8
40611,1100010101111001,9
40612,0010010101111001,8
40613,1010010101111001,9
40614,0110010101111001,9
40615,1110010101111001,10
40616,0001010101111001,8
40617,1001010101111001,9
40618,0101010101111001,9
40619,1101010101111001,10
40620,0011010101111001,9
40621,1011010101111001,10
40622,0111010101111001,10
40623,1111010101111001,11
40624,0000110101111001,8
40625,1000110101111001,9
40626,0100110101111001,9
40627,1100110101111001,10
40628,0010110101111001,9
40629,1010110101111001,10
40630,0110110101111001,10
40631,1110110101111001,11
40632,0001110101111001,9
40633,1001110101111001,10
40634,0101110101111001,10
40635,1101110101111001,11
40636,0011110101111001,10
40637,1011110101111001,11
40638,0111110101111001,11
40639,1111110101111001,12
40640,0000001101111001,7
40641,1000001101111001,8
40642,0100001101111001,8
40643,1100001101111001,9
40644,0010001101111001,8
40645,1010001101111001,9
40646,0110001101111001,9
40647,1110001101111001,10
40648,0001001101111001,8
40649,1001001101111001,9
40650,0101001101111001,9
40651,1101001101111001,10
40652,0011001101111001,9
40653,1011001101111001,10
